player_id,player,position,team,targets_pg,carries_pg,receptions_pg,opportunities_pg,redzone_opportunity_pg,receiving_tds_pg,rushing_tds_pg,td_rate,receiving_yards_pg,rushing_yards_pg,target_share,season_targets,season_carries,season_tds,games,last_week,injury_status,opponent,role_score,opportunity_score,red_zone_score,efficiency_score,opponent_td_allowed,matchup_score,team_td_environment,team_environment_score,td_score,td_estimate,actual_td,week
00-0036040,Juwan Johnson,TE,NO,6.2687074829931975,0.0,4.665986394557824,6.2687074829931975,1.1244897959183673,0.15918367346938775,0.0,0.025393380358111773,49.98231292517006,0.0,0.1792969914508006,77.0,0.0,3.0,16,18,Active,SF,94.68181818181819,95.0,93.18181818181817,73.79077615298087,25,28.125,37,31.25,86.76325544534205,28.624141331109833,1,2
00-0040162,Dylan Sampson,RB,CLE,8.0,12.0,8.0,20.0,4.5,0.0,0.0,0.0,64.0,29.0,0.19047619047619047,8.0,12.0,0.0,1,1,Active,BAL,97.22672064777328,95.95141700404858,95.34412955465586,67.60404949381328,18,50.0,29,6.25,86.75512562447913,28.6164117475817,1,2
00-0036139,Rico Dowdle,RB,CAR,2.5136054421768708,15.734693877551022,1.91156462585034,18.24829931972789,2.8034013605442176,0.0,0.2034013605442177,0.01114631873252563,8.872789115646258,71.38435374149661,0.07306628257607092,52.0,238.0,5.0,17,18,Active,ARI,90.26315789473684,93.52226720647774,88.25910931174089,68.95388076490438,19,59.375,41,50.0,86.48475348729181,28.359350238686677,0,2
00-0034270,Tyler Conklin,TE,LAC,4.007482993197279,0.2836734693877551,3.123129251700681,4.291156462585033,0.7605442176870749,0.29183673469387755,0.0,0.06800887761572608,34.20544217687075,0.40816326530612246,0.11621636351077252,74.0,2.0,4.0,17,18,Active,LV,87.25,87.72727272727273,85.9090909090909,88.41394825646795,30,78.125,44,65.625,86.29381327334085,28.177810158345604,0,2
00-0038979,Cedric Tillman,WR,CLE,6.470068027210885,0.07959183673469389,3.823809523809524,6.549659863945578,1.1993197278911565,0.5047619047619047,0.0,0.07706688824262567,44.801360544217694,-0.3979591836734694,0.15552164518719136,57.0,1.0,4.0,10,12,Active,BAL,87.07838479809976,89.07363420427554,91.44893111638956,90.77615298087738,31,87.5,29,6.25,86.2516124765877,28.137686939278765,1,2
00-0038933,Dalton Kincaid,TE,BUF,4.57482993197279,0.0,2.96530612244898,4.57482993197279,0.9833333333333334,0.2571428571428571,0.0,0.056208178438661695,30.86122448979592,0.0,0.1442539065720161,88.0,0.0,3.0,17,21,Active,NYJ,88.63636363636364,88.63636363636364,91.36363636363637,86.0517435320585,22,15.625,77,100.0,86.21627211371306,28.10408640965334,0,2
00-0038134,Kenneth Walker III,RB,SEA,4.503401360544218,12.980272108843536,4.043537414965987,17.483673469387753,3.388775510204082,0.0707482993197279,0.22993197278911567,0.017197774405665153,21.704761904761906,39.323129251700685,0.14111931093457852,56.0,163.0,8.0,12,16,Active,PIT,94.55465587044534,92.71255060728745,91.90283400809717,70.3037120359955,19,59.375,39,37.5,86.14403722054986,28.03540769584587,1,2
00-0040122,Ashton Jeanty,RB,LV,2.0,19.0,2.0,21.0,2.5,0.0,1.0,0.047619047619047616,2.0,38.0,0.06060606060606061,2.0,19.0,1.0,1,1,Active,LAC,90.68825910931174,96.35627530364373,85.02024291497976,82.9021372328459,9,3.125,31,15.625,86.06169079573556,27.957115248868575,0,2
00-0036252,Michael Pittman,WR,IND,7.522448979591837,0.0,5.18639455782313,7.522448979591837,0.8489795918367349,0.3190476190476191,0.0,0.042412732863085556,61.75578231292518,0.0,0.26011267049893494,119.0,0.0,4.0,17,18,Active,DEN,93.62232779097387,92.87410926365796,83.1353919239905,80.98987626546682,24,25.0,43,62.5,86.03580980524703,27.93250839945025,0,2
00-0033090,Hunter Henry,TE,NE,6.620408163265306,0.0,4.070748299319728,6.620408163265306,1.375170068027211,0.11496598639455785,0.0,0.017365392519523227,43.65238095238095,0.0,0.19881760550253497,105.0,0.0,2.0,17,17,Active,MIA,95.75,95.9090909090909,95.45454545454545,70.4161979752531,23,18.75,30,9.375,85.98365119132836,27.882917594216813,0,2
00-0037261,Khalil Shakir,WR,BUF,7.452380952380954,0.0,5.265986394557824,7.452380952380954,0.8418367346938775,0.15034013605442179,0.0,0.020173436786855313,53.48503401360545,0.0,0.24737243436482464,129.0,2.0,4.0,19,21,Active,NYJ,93.05225653206651,92.63657957244655,82.42280285035629,71.31608548931383,22,15.625,77,100.0,85.64906023475093,27.56479880780935,0,2
00-0036912,DeVonta Smith,WR,PHI,5.299319727891158,0.0707482993197279,4.627210884353742,5.370068027210886,0.8489795918367348,0.43333333333333335,0.0,0.08069419812515832,50.77278911564626,0.0707482993197279,0.2390613088521745,109.0,1.0,9.0,18,22,Active,KC,87.48218527315916,84.32304038004752,82.89786223277909,91.56355455568054,31,87.5,72,90.625,85.44393905185842,27.36977589853616,0,2
00-0040666,Omarion Hampton,RB,LAC,2.0,15.0,2.0,17.0,4.0,0.0,0.0,0.0,13.0,48.0,0.058823529411764705,2.0,15.0,0.0,1,1,Active,LV,87.10526315789474,91.49797570850203,93.52226720647774,67.60404949381328,14,34.375,44,65.625,85.35532805362892,27.28552728791181,0,2
00-0039901,Keon Coleman,WR,BUF,5.561224489795919,0.09727891156462587,2.914965986394558,5.658503401360544,2.0023809523809524,0.345578231292517,0.0,0.061072373166626594,41.7469387755102,0.8755102040816327,0.16374304866169032,76.0,1.0,5.0,17,21,Active,NYJ,85.17814726840854,85.5106888361045,97.8622327790974,87.17660292463442,22,15.625,77,100.0,85.24061871274404,27.17646517611664,0,2
00-0036275,D'Andre Swift,RB,CHI,3.1340136054421768,14.877551020408166,2.1244897959183677,18.011564625850344,1.9687074829931974,0.0,0.18571428571428572,0.010310835819768098,16.704761904761906,50.87755102040816,0.10023893231632747,57.0,270.0,6.0,18,18,Active,DET,91.70040485829959,93.11740890688259,78.94736842105263,68.39145106861643,22,84.375,35,28.125,84.96983600734119,26.919013311595158,1,2
00-0035261,Tony Pollard,RB,TEN,2.4768707482993197,16.461224489795917,1.7693877551020412,18.938095238095237,3.0091836734693875,0.0,0.18571428571428575,0.009806386723661053,15.89387755102041,61.78639455782313,0.08525618800061938,58.0,278.0,5.0,17,18,Active,LA,91.51821862348179,93.92712550607287,90.2834008097166,68.16647919010124,16,37.5,33,18.75,84.80394998702086,26.761293987659833,0,2
00-0039040,De'Von Achane,RB,MIA,4.6013605442176875,11.103401360544218,4.052380952380952,15.704761904761906,3.418707482993197,0.4251700680272109,0.3802721088435374,0.051286493979034904,29.32108843537415,57.785714285714285,0.13029087202012754,91.0,210.0,13.0,18,18,Active,NE,91.47773279352226,89.06882591093117,92.3076923076923,84.13948256467941,17,43.75,35,28.125,84.6309464985905,26.59680759404451,1,2
00-0033293,Aaron Jones,RB,MIN,4.070068027210885,12.554421768707483,3.0619047619047626,16.624489795918368,2.834353741496599,0.2748299319727891,0.22993197278911562,0.03036255012685162,24.331972789115646,50.91904761904762,0.12597042330825833,71.0,276.0,8.0,19,19,Active,ATL,91.82186234817814,90.68825910931174,88.66396761133603,75.81552305961755,11,12.5,48,71.875,84.59134188438998,26.559152745466164,0,2
00-0030035,Adam Thielen,WR,PIT,5.47482993197279,0.0,4.147619047619048,5.47482993197279,1.1860544217687075,0.47755102040816333,0.0,0.08722664015904572,52.08843537414966,0.0,0.18648861208675382,63.0,0.0,5.0,11,18,Active,SEA,85.62945368171022,84.79809976247031,90.97387173396675,93.47581552305961,28,62.5,41,50.0,84.5069629063588,26.47892780943036,0,2
00-0037809,Chig Okonkwo,TE,TEN,5.56530612244898,0.1238095238095238,4.114285714285715,5.689115646258504,0.3758503401360545,0.07959183673469389,0.0,0.013990194906134163,37.6156462585034,2.1047619047619044,0.17893927463246379,74.0,1.0,2.0,17,17,Active,LA,93.93181818181819,94.0909090909091,72.27272727272728,69.51631046119235,30,78.125,33,18.75,84.18939308722774,26.176992196779608,0,2
00-0034837,Calvin Ridley,WR,TEN,6.850340136054423,0.45986394557823135,4.017687074829932,7.310204081632654,0.5925170068027211,0.2122448979591837,0.0,0.02903405918481295,60.269387755102045,2.281632653061225,0.2405238185700812,128.0,8.0,5.0,18,18,Active,LA,92.50593824228028,91.92399049881234,76.95961995249407,75.25309336332958,30,78.125,33,18.75,84.18284275481005,26.17076434226556,0,2
00-0039146,Jayden Reed,WR,GB,3.8857142857142857,0.8312925170068027,2.6816326530612247,4.717006802721088,1.2653061224489797,0.3986394557823129,0.0,0.08451110470147101,35.96190476190476,4.580952380952381,0.154077565528437,84.0,20.0,8.0,19,19,Active,WAS,82.51781472684085,82.18527315914488,92.39904988123516,92.80089988751406,29,65.625,55,78.125,84.17041152219393,26.158945108793617,0,2
00-0031588,Stefon Diggs,WR,NE,7.8298650168728905,0.28515185601799775,5.831833520809899,8.115016872890887,0.6836332958380202,0.23031496062992127,0.09139482564679415,0.039643760612676306,62.12542182227221,0.35826771653543305,0.23070776237520277,71.0,3.0,4.0,9,8,Active,MIA,93.94299287410927,94.77434679334917,78.38479809976246,79.86501687289089,23,18.75,30,9.375,84.08464934311952,26.077405067765945,0,2
00-0038976,Marvin Mims Jr.,WR,DEN,4.583673469387755,1.1054421768707483,3.716326530612245,5.689115646258504,0.5394557823129252,0.5836734693877552,0.0,0.10259476264498388,43.721768707482994,1.6360544217687072,0.1451186393871836,60.0,15.0,6.0,19,19,Active,IND,84.41805225653206,85.74821852731591,75.53444180522565,95.61304836895388,28,62.5,45,68.75,83.99086018345095,25.988233220573363,1,2
00-0036613,Jaylen Waddle,WR,MIA,5.928571428571429,0.1945578231292517,4.070748299319727,6.12312925170068,1.535374149659864,0.15034013605442179,0.0,0.024552827463615156,49.0843537414966,0.6721088435374148,0.1605303620738346,88.0,4.0,2.0,16,18,Active,NE,86.6270783847981,88.12351543942994,96.43705463182897,73.3408323959505,28,62.5,35,28.125,83.94078089555907,25.940619374546934,1,2
00-0039919,Rome Odunze,WR,CHI,6.53265306122449,0.0,3.6034013605442174,6.53265306122449,1.3363945578231293,0.38095238095238093,0.0,0.05831510986150161,37.17687074829932,0.0,0.20302591774434461,110.0,3.0,4.0,18,18,Active,DET,88.91923990498812,88.83610451306413,93.58669833729216,86.61417322834646,22,15.625,35,28.125,83.85544822039763,25.859487692624214,1,2
00-0034383,Dalton Schultz,TE,HOU,4.893877551020409,0.0,3.1945578231292524,4.893877551020409,0.5129251700680272,0.15918367346938775,0.0,0.03252710592160133,33.59795918367347,0.0,0.16216149461277837,98.0,0.0,2.0,20,20,Active,TB,89.70454545454545,89.54545454545455,77.27272727272727,76.4904386951631,30,78.125,38,34.375,83.46648430309848,25.48967276817671,0,2
00-0036970,Kyle Pitts,TE,ATL,4.506802721088436,0.0,3.091156462585034,4.506802721088436,0.9418367346938774,0.11496598639455785,0.0,0.025509433962264155,28.28639455782313,0.0,0.13591620701143275,82.0,0.0,4.0,18,18,Active,MIN,88.02272727272728,88.18181818181819,90.9090909090909,73.90326209223848,27,43.75,41,50.0,83.40287861744555,25.429198439355925,0,2
00-0039384,Tyrone Tracy Jr.,RB,NYG,4.009523809523809,12.520408163265307,2.4068027210884355,16.529931972789115,2.12687074829932,0.10612244897959185,0.22993197278911562,0.020330054734762747,17.86258503401361,44.13673469387756,0.1213555340503185,58.0,202.0,6.0,18,18,Active,DAL,91.01214574898785,89.87854251012146,82.18623481781377,71.65354330708661,28,100.0,28,3.125,83.36708613599414,25.39516804929905,0,2
00-0038977,Tank Dell,WR,HOU,5.78095238095238,0.33333333333333337,3.7047619047619045,6.114285714285713,0.6523809523809525,0.2761904761904762,0.0,0.04517133956386294,54.63809523809525,1.8476190476190475,0.18583356809008117,81.0,9.0,3.0,14,16,Active,TB,87.55344418052256,87.88598574821853,77.90973871733968,82.45219347581553,30,78.125,38,34.375,83.25203930862563,25.285785065739443,0,2
00-0037746,Brian Robinson,RB,SF,1.8319727891156465,11.157823129251701,1.3891156462585033,12.989795918367347,2.944897959183674,0.0,0.2918367346938776,0.022466614296936374,8.395238095238096,41.59591836734695,0.05554651814642908,32.0,232.0,10.0,18,21,Active,NO,83.38056680161944,86.63967611336032,89.47368421052632,72.44094488188976,20,68.75,42,53.125,83.13442809780356,25.173963945296315,0,2
00-0037239,Chris Olave,WR,NO,7.253093363329583,0.06946006749156355,4.631046119235096,7.322553430821147,0.9012935883014622,0.08042744656917886,0.0,0.010983524712930605,49.934758155230604,0.48622047244094485,0.21676160944833375,57.0,1.0,1.0,9,9,Active,SF,91.49643705463183,92.16152019002375,84.79809976247031,68.7289088863892,25,28.125,37,31.25,83.08648024549188,25.128376602636898,0,2
00-0038997,Josh Downs,WR,IND,6.643537414965987,0.0,4.343537414965986,6.643537414965987,0.7295918367346939,0.2387755102040816,0.0,0.035941019864837186,49.868027210884364,0.689795918367347,0.23024633175605916,110.0,1.0,5.0,15,18,Active,DEN,90.38004750593824,89.54869358669833,79.80997624703087,78.0652418447694,24,25.0,43,62.5,83.02852894575825,25.073278289967078,0,2
00-0034364,Jordan Akins,TE,JAX,4.085714285714285,0.0,2.761904761904762,4.085714285714285,0.7761904761904761,0.14285714285714285,0.0,0.03496503496503497,27.82857142857143,0.0,0.1128756374323353,58.0,0.0,2.0,16,18,Active,CIN,86.18181818181817,86.81818181818181,86.36363636363636,77.84026996625421,31,87.5,34,21.875,83.01696236834032,25.062281144052793,0,2
00-0034159,Will Dissly,TE,LAC,3.387755102040817,0.0,2.4503401360544217,3.387755102040817,0.49965986394557826,0.18571428571428575,0.0,0.054819277108433734,26.295238095238094,0.0,0.1118732094270758,70.0,0.0,2.0,17,19,Active,LV,84.8409090909091,85.0,76.5909090909091,85.60179977502813,30,78.125,44,65.625,82.85096124348092,24.9044523822634,0,2
00-0040129,Emeka Egbuka,WR,TB,6.0,1.0,4.0,7.0,0.0,2.0,0.0,0.2857142857142857,67.0,9.0,0.2,6.0,1.0,2.0,1,1,Active,HOU,89.75653206650831,90.38004750593825,29.097387173396676,99.10011248593926,34,93.75,62,84.375,82.82867970630751,24.88326778230468,1,2
00-0038621,DeMario Douglas,WR,NE,5.443537414965987,0.38979591836734695,3.6095238095238096,5.833333333333334,1.351360544217687,0.41632653061224495,0.0,0.07137026239067056,29.49183673469388,1.5326530612244897,0.1682552403850741,94.0,4.0,4.0,17,18,Active,MIA,86.50831353919239,87.17339667458432,94.29928741092637,89.98875140607424,23,18.75,30,9.375,82.68814575879915,24.749652429135196,0,2
00-0037816,Romeo Doubs,WR,GB,5.078911564625851,0.0,3.202721088435375,5.078911564625851,1.1200680272108845,0.19455782312925174,0.0,0.03830699169568712,45.72312925170068,0.0,0.19159485063570839,78.0,0.0,4.0,15,19,Active,WAS,84.79809976247031,83.1353919239905,89.78622327790974,79.07761529808775,29,65.625,55,78.125,82.6381659982526,24.702133210646323,1,2
00-0036251,Zack Moss,RB,CIN,3.3367346938775504,8.622448979591836,2.9591836734693877,11.959183673469386,2.7193877551020402,0.11734693877551018,0.17346938775510204,0.02431740614334471,23.887755102040817,26.209183673469383,0.10444908677061396,27.0,74.0,3.0,8,8,Active,JAX,86.72064777327935,85.02024291497976,87.4493927125506,73.11586051743532,19,59.375,56,81.25,82.63613474176053,24.700201954473858,0,2
00-0040242,Jacory Croskey-Merritt,RB,WAS,1.0,10.0,0.0,11.0,2.5,0.0,1.0,0.09090909090909091,0.0,82.0,0.034482758620689655,1.0,10.0,1.0,1,1,Active,GB,78.11740890688259,82.79352226720647,85.02024291497976,93.8132733408324,13,25.0,66,87.5,82.41434901608959,24.489334910682103,0,2
00-0039165,Zach Charbonnet,RB,SEA,2.0870748299319732,9.833333333333334,1.6625850340136055,11.920408163265307,3.107823129251701,0.0,0.5578231292517007,0.046795640015979,16.50204081632653,44.842176870748304,0.07153858379663496,52.0,147.0,10.0,18,18,Active,PIT,84.33198380566802,84.61538461538461,90.68825910931174,82.67716535433071,19,59.375,39,37.5,82.31938777136664,24.399048681083972,0,2
00-0031236,Brandin Cooks,WR,BUF,5.238095238095238,0.1768707482993197,2.681632653061225,5.414965986394558,1.1673469387755102,0.16802721088435377,0.0,0.03103015075376885,26.212244897959184,-0.7782312925170068,0.1573458514639906,58.0,3.0,3.0,11,18,Active,NYJ,84.22802850356294,84.56057007125891,90.73634204275535,76.26546681664792,22,15.625,77,100.0,82.20696911846828,24.29216448494369,0,2
00-0036988,Josh Palmer,WR,BUF,5.80748299319728,0.0,3.2931972789115647,5.80748299319728,1.0404761904761906,0.05306122448979592,0.0,0.009136699074616374,42.08367346938776,0.0,0.1675089447133782,74.0,0.0,1.0,16,17,Active,NYJ,86.187648456057,86.93586698337292,87.41092636579573,67.94150731158605,22,15.625,77,100.0,82.20323918090999,24.288618175080575,0,2
00-0039793,AJ Barner,TE,SEA,2.990476190476191,0.20408163265306123,2.1673469387755104,3.1945578231292524,0.9292517006802721,0.3272108843537415,0.0,0.10242759795570697,14.78639455782313,0.40816326530612246,0.103853121353848,40.0,1.0,4.0,16,18,Active,PIT,83.34090909090908,83.18181818181817,90.0,95.3880764904387,26,37.5,39,37.5,82.06863176193883,24.160637582889535,1,2
00-0035640,DK Metcalf,WR,PIT,5.956462585034013,0.0,3.7435374149659864,5.956462585034013,0.41564625850340137,0.2829931972789116,0.0,0.047510278666057566,60.44897959183673,0.0,0.20183628638903964,115.0,0.0,5.0,16,18,Active,SEA,87.90973871733968,87.41092636579573,70.78384798099762,82.7896512935883,28,62.5,41,50.0,81.98949552327338,24.08539728212761,1,2
00-0036973,Travis Etienne,RB,JAX,3.2918367346938777,11.99387755102041,2.672789115646259,15.285714285714286,2.2357142857142858,0.0,0.0,0.0,18.827891156462584,58.650340136054425,0.10574868148188818,55.0,166.0,2.0,16,18,Active,CIN,89.23076923076923,88.66396761133603,83.40080971659918,67.60404949381328,21,75.0,34,21.875,81.97121874188804,24.068020280748936,1,2
00-0034521,Allen Lazard,WR,NYJ,4.3809523809523805,0.0,2.619047619047619,4.3809523809523805,0.7952380952380952,0.36190476190476195,0.0,0.08260869565217394,40.199999999999996,0.0,0.11781067971984936,60.0,0.0,6.0,12,18,Active,BUF,79.5249406175772,80.52256532066508,80.9976247030879,91.78852643419573,34,93.75,43,62.5,81.86184335331005,23.964029526685557,0,2
00-0034972,Alexander Mattison,RB,MIA,3.914285714285714,10.600000000000001,2.8476190476190477,14.514285714285716,2.890476190476191,0.0,0.1904761904761905,0.013123359580052493,19.83809523809524,30.952380952380956,0.11353892631203559,48.0,132.0,5.0,14,18,Active,NE,89.39271255060729,88.25910931174089,89.06882591093117,69.40382452193475,17,43.75,35,28.125,81.73555386801345,23.84395736989587,0,2
00-0030564,DeAndre Hopkins,WR,BAL,4.095918367346939,0.0,2.512925170068027,4.095918367346939,1.0656462585034014,0.45170068027210886,0.0,0.11028068427171567,27.146938775510204,0.0,0.12479298638582519,90.0,0.0,7.0,20,22,Active,CLE,78.94299287410927,78.85985748218528,87.64845605700712,96.73790776152981,27,43.75,74,96.875,81.73061922040031,23.839265658780608,1,2
00-0039342,Xavier Legette,WR,CAR,6.389795918367348,0.22108843537414968,3.3095238095238093,6.610884353741498,1.0268707482993196,0.11496598639455784,0.0,0.017390409549289977,29.33197278911565,0.5836734693877551,0.21124466017005475,91.0,6.0,4.0,16,18,Active,ARI,89.39429928741092,89.31116389548693,87.17339667458432,70.52868391451068,20,6.25,41,50.0,81.6752609753947,23.786632742759892,0,2
00-0039916,Ricky Pearsall,WR,SF,5.080952380952381,0.2299319727891157,3.301360544217687,5.310884353741496,1.4656462585034014,0.29183673469387755,0.0,0.05495068528243884,56.59251700680272,0.6897959183673472,0.14682949223475114,53.0,3.0,3.0,12,18,Active,NO,83.50356294536817,84.08551068883611,95.48693586698337,85.71428571428571,21,9.375,42,53.125,81.66661011197829,23.778407768003973,0,2
00-0034981,Foster Moreau,TE,NO,3.3428571428571425,0.0,2.4,3.3428571428571425,0.7809523809523811,0.3142857142857143,0.0,0.09401709401709403,29.41904761904762,0.0,0.10701882301499845,43.0,0.0,5.0,16,18,Active,SF,84.0909090909091,84.0909090909091,86.81818181818181,94.37570303712036,25,28.125,37,31.25,81.457477758462,23.579571161122338,0,2
